Time Stamp,Region ID,Filtered,RSS,CL1,CL2,CL3,Red Info,GSS,RP1H,RP1L,EDR,Green R^2,Green Info,VSS,RP2H,RP2L,Violet Spare1,Violet R^2,Violet Info,Bead Info
935618692,374,0,11205.13672,672.27344,1723.47266,9027.10938,0,981.16797,149.62305,154.17188,0,0,0,3847.41406,7.86133,11.23047,0,0,0,0
935619433,81,0,14903.94531,22134.87891,5168.76172,1656.15234,0,1125.375,56.92969,54.93945,0,0,0,3459.42578,19402.30859,22965.54492,0,0,1,0
935622451,22,0,12024.08594,1260.67578,199.44531,54.67969,0,1162.28125,31.20703,34.32031,0,0,0,3551.85938,165.3457,161.98828,0,0,0,0
935625278,71,0,14255.82031,58.67188,4686.98438,2053.83984,0,1039.60938,25190.17578,193348.9219,1283981.875,0,1,2892.73438,4.36719,2.60547,0,0,0,0
935627454,153,0,9966.89063,58.26953,4834.79297,9038.64844,0,1783.70703,22.80469,16.2168,0,0,0,2913.80859,1420.39453,1422.49609,0,0,0,0
935643693,500,0,13156.93359,12660.28906,7407.14063,8964.83203,0,1057.15234,14.875,16.98047,35079.59766,0,0,3327.58203,11.91992,15.45313,0,0,0,0
935645244,96,0,11935.64453,2349.47656,13048.38672,6449.78906,0,1020.80859,0,0,23311.78906,0,0,4021.50391,30.48438,31.80469,0,0,0,0
935646804,71,0,16878.87891,72.60938,5724.25391,2576.25781,0,1617.58984,25536.83008,213820.5781,1355474.875,0,1,3638.28906,7.76953,8.17578,0,0,0,0
935650195,153,0,10508.65234,52.69922,4198.67969,7792.28906,0,955.99219,15.49805,16.89063,46347.625,0,0,3180.74609,1461.7793,1466.16016,0,0,0,0
935651207,102,0,15413.43359,63.98828,95.62109,163.08594,0,1122.92188,23514.2793,71095.875,443506.5625,0,1,3489.60938,11.36133,11.85938,0,0,0,0
935653077,96,0,9396.04688,2052.92969,11497.66016,5658.48828,0,1781.76172,18.49609,15.85742,0,0,0,3030.83984,37.14063,35.08398,0,0,0,0
935673029,96,0,8635.07031,1913.39453,10803.96875,5363.17188,0,1153.28906,12.49219,6.73828,15425.70117,0,0,2589.97266,21.79297,28.52539,0,0,0,0
935678082,500,0,10502.79297,11984.69141,7328.46094,8724.40625,0,1204.27734,8.76172,5.75,0,0,0,3511.65625,7.57813,9.07422,0,0,0,0
935686687,378,0,11036.22266,1149.30859,342.75781,344.71094,0,1163.77344,837.23047,839.18555,11669.69238,0,0,3445.09766,13675.41016,13717.56836,0,0,1,0
935688560,96,0,14817.3125,2488.33984,13627.14844,6887.47266,0,1010.58203,10.07227,16.2168,0,0,0,3579.25,31.19141,34.63477,0,0,0,0
935711090,374,0,14298.19141,688.24609,1653.59375,8764.05859,0,1121.85156,148.83398,144.46875,0,0,0,3188.48828,8.5,11.27539,0,0,0,0
935733862,352,0,11518.21484,678.60547,1336.83203,2784.83203,0,1427.92188,8667.26953,8668.70898,31587.27344,0,0,3726.80078,5.75391,8.35547,0,0,0,0
935735305,102,0,11384.10938,70.92188,102.10547,170.05469,0,1676.43359,23301.04297,76672.29688,516627.625,0,1,3570.85156,6.65234,8.58008,0,0,0,0
935739650,374,0,12713.97656,632.80078,1601.56641,8457.0625,0,1111.08203,103.83398,101.25391,5126.56982,0,0,3698.30078,0.42383,0,0,0,0,0
935745119,374,0,11436.63672,669.87109,1719.83594,8936.86328,0,1372.41797,164.33203,166.70508,0,0,0,3763.85547,5.32031,4.40234,0,0,0,0
935747129,81,0,12741.10938,21953.65625,4995.78125,1592.80859,0,1071.59375,36.42578,34.27539,0,0,0,3666.14453,20501.98047,25994.53711,0,0,1,0
935748543,378,0,12683.82031,1164.25391,347.42188,352.21484,0,1149.05469,949.08008,941.42773,14245.24121,0,0,3517.78125,14859.14063,14905.8418,0,0,1,0
935752684,500,0,9416.72266,11431.36719,6850.45703,8091.5625,0,1706.62891,7.22656,10.82617,0,0,0,2943.01953,10.43945,8.98438,0,0,0,0
935756943,153,0,10244.93359,63.50781,4734.17969,8821.06641,0,1236.73828,21.42969,19.22656,1744.62817,0,0,3630.14453,1687.85742,1694.4082,0,0,0,0
935776253,352,0,10900.50781,606.00391,1247.53516,2440.26172,0,926.69141,9422.74414,9472.0918,56714.21094,0,0,3230.35156,9.60547,10.37695,0,0,0,0
935777461,96,0,11100.98047,2363.90625,13180.21094,6563.82813,0,1149.75391,7.59375,7.95117,15158.94824,0,0,3041.16797,28.9707,28.75,0,0,0,0
935779928,352,0,8808.61328,571.89063,1164.72656,2263.19531,0,1349.35547,9166.36523,9167.02734,82840.71094,0,0,2809.52734,9.03711,13.65625,0,0,0,0
935783854,102,0,16803.13672,64.92578,98.31641,168.4375,0,1217.37109,23618.80664,75162.20313,497939.5625,0,1,3532.52734,2.18359,7.41211,0,0,0,0
935788039,352,0,11211.46094,696.07422,1386.42188,2798.60156,0,1571.98438,10173.74609,10227.8125,77471.91406,0,0,3046.50781,10.24219,11.05078,0,0,0,0
935800559,378,0,9236.10547,1085.59375,313.39063,321.00781,0,1776.86719,836.25,836.625,2768.71558,0,0,3097.90234,12970.71484,13008.88086,0,0,1,0
935816391,71,0,16811.48047,62.98438,5196.97266,2296.79688,0,1137.28906,25028.58398,189645.4688,1215907.75,0,1,2916.07422,2.03906,9.56836,0,0,0,0
935828234,352,0,9229.67188,524.67578,1084.75,2156.03906,0,1518.48438,8082.41016,8081.26563,11553.17871,0,0,3014.53516,5.84961,5.88477,0,0,0,0
935830085,81,0,16138.34375,27706.97266,7236.98438,2394.36719,0,1147.35156,22.82617,16.98047,0,0,0,3094.84766,18282.50391,19987.08984,0,0,1,0
935831731,153,0,8235.73828,48.25391,3906.39844,7134.03125,0,1671.83984,14.83008,19.45117,22517.66016,0,0,3282.03125,1302.35938,1303.67773,0,0,0,0
935846549,378,0,11960.43359,1271.85547,373.83594,381.78516,0,1806.66406,911.39844,914.07031,2498.89624,0,0,3357.02734,13446.17383,13481.77344,0,0,1,0
935858136,352,0,8196.35547,550.04297,1107.11328,2184.56641,0,1703.79297,9582.66992,9630.35156,16655.2207,0,0,2812.3125,8.10547,2.06641,0,0,0,0
935860586,96,0,15821.69141,2574.66406,13925.99219,7121.375,0,1077.38281,3.33203,3.63867,1775.28943,0,0,2921.02344,39.51367,36.79102,0,0,0,0
935861527,102,0,10767.74219,59.07031,93.82031,161.22656,0,1773.39453,23335.72461,74824.70313,489099.9063,0,1,3521.30859,11.49609,6.96289,0,0,0,0
935862481,500,0,10210.28516,10342.10938,6297.83594,7414.24219,0,880.40625,10.78125,11.76953,24538.24023,0,0,3182.41797,2.16602,7.23242,0,0,0,0
935865701,81,0,9455.86719,19079.78516,4565.80859,1439.8125,0,1594.79297,61.57617,62.8457,16173.83691,0,0,3262.46875,18255.72852,21433.5293,0,0,1,0
935898207,378,0,10654.86328,1181.69141,349.99609,351.63672,0,1440.86328,863.89844,864.70117,0,0,0,3188.47266,12738.5957,12771.37891,0,0,1,0
935910139,96,0,10340.95703,2287.07813,12818.60156,6308.59375,0,1079.91797,17.27734,17.38477,10323.66113,0,0,3439.47656,33.48047,34.54492,0,0,0,0
935910911,352,0,9791.12109,629.35156,1278.25391,2524.30078,0,1737.85156,9958.2207,10006.97656,75503.46094,0,0,3576.05469,7.03516,7.05273,0,0,0,0
935914164,0,0,11053.89063,0,0.67188,0,0,603.63281,16.75586,17.51953,35036.67188,0,0,1702.38672,91.26953,94.56055,0,0,0,0
935924256,96,0,10472.24219,2325.9375,13426.96094,6668.69922,0,1246.29688,2.5293,5.92969,0,0,0,3340.20313,27.71875,25.69531,0,0,0,0
935925756,153,0,10034.42578,48.58594,4052.08594,7568.60156,0,1018.60938,16.98633,16.35156,29358.19727,0,0,3449.23828,1520.3457,1526.04102,0,0,0,0
935936720,153,0,10414.62891,58.40234,5063.11328,10743.13672,0,1650.45313,18.86914,22.01172,4755.56787,0,0,3585.73438,1448.48438,1452.41406,0,0,0,0
935940387,500,0,13045.25781,11658.70313,7111.64063,8482.40625,0,1243.96484,0,1.34766,0,0,0,3636.07031,8.59375,11.63477,0,0,0,0
935943282,153,0,11737.17188,62.63281,5119.83594,9464.64844,0,1059.08984,21.44727,25.74023,20429.62695,0,0,4289.42969,1636.10938,1641.13086,0,0,0,0
935945875,102,0,13148.25781,60.14844,94.21875,156.33203,0,1070.15625,23289.35352,77046.27344,481097.3125,0,1,3960.87891,12.65625,13.3418,0,0,0,0
935957360,378,0,10411.82422,1081.1875,323.35156,325.71484,0,1095.88281,785.70117,790.17578,8419.59375,0,0,3208.60547,12784.91016,12824.07227,0,0,1,0
935970447,81,0,10452.27344,21812.73047,5089.45313,1627.29688,0,1942.07813,50.23047,53.45703,0,0,0,3516.5,19636.40234,23279.00977,0,0,1,0
935978576,102,0,16391.45313,64.24219,97.85938,166.21094,0,999.59375,23067.29688,69551.1875,428126.8438,0,1,3360.62109,6.56055,5.52539,0,0,0,0
935986743,500,0,11869.71094,12431.56641,7326.26563,9003.59766,0,1126.51172,9.37305,7.68164,12736.70508,0,0,3567.74609,7.33203,6.64844,0,0,0,0
935990740,0,1,18500.89063,62.89844,79.28125,29.02734,0,1184.30078,8.06836,5.48047,11353.88086,0,0,3204.83203,9.9375,9.70313,0,0,0,0
935992539,102,0,11736.92969,56.76172,82.25391,142.44141,0,1012.30859,23453.4082,73974.78125,447008.0625,0,1,3652.58984,10.6543,3.86328,0,0,0,0
935995016,22,0,16052.66797,1253.48047,196.88281,54.30469,0,1484.54297,32.43945,28.30078,0,0,0,3785.87891,195.49609,193.43359,0,0,0,0
935997888,378,0,11495.83203,1195.42188,341.70313,352.23828,0,1304.22266,948.79883,952.88281,33988.05469,0,0,2958.69922,14647.62305,14691.78906,0,0,1,0
936024370,96,0,11190.63281,2389.03125,12961.34375,6512.06641,0,1475.74609,18.56055,15.18359,6288.6333,0,0,3794.32422,28.98633,34.72461,0,0,0,0
936031835,71,0,14264.14453,64.31641,4987.87109,2194.03516,0,1006.09375,25107.43359,186706.9063,1175701.5,0,1,3875.67578,6.63477,5.79492,0,0,0,0
936037825,96,0,12719.82031,2455,13605.51172,6798.92969,0,1123.67969,8.30664,7.32227,0,0,0,4421.84766,65.69141,58.89258,0,0,0,0
936038408,22,0,14286.72266,1305.90234,211.48047,58.79297,0,1039.22656,30.49219,30.45703,20812.89258,0,0,4666.46094,178.24219,182.60742,0,0,0,0
936042979,22,0,15820.07813,1421.17578,216.38672,61.49609,0,1106.32422,37.61133,40.07031,16756.40234,0,0,3669.70313,194.10156,192.71484,0,0,0,0
936079339,102,0,12457.79297,71.17578,106.75781,180.30859,0,1729.33984,23470.10938,76709.89844,461287.0313,0,1,3429.90234,13.47852,10.28711,0,0,0,0
936079828,374,0,10011.96484,584.14453,1509.69141,8035.88672,0,1254.61328,113.81055,116.70703,107.31456,0,0,4415.98828,6.75195,5.07617,0,0,0,0
936080358,378,0,9473.74219,1091.90625,304.34375,281.16016,0,1780.23828,978.88867,984.77734,12752.03613,0,0,2538.94922,13970.41992,14002.86719,0,0,1,0
936084258,352,0,8117.57031,522.97656,1092.875,2119.72266,0,1563.0625,8757.32813,8798.9375,54837.74219,0,0,3177.30469,4.97461,0,0,0,0,0
936090011,22,0,11335.33203,1276.17578,199.50781,57.02734,0,1560.80078,10.83008,13.65625,47068.16797,0,0,3428.57422,153.32813,147.74805,0,0,0,0
936092832,71,0,8913.19141,55.27734,3983.20313,1725.44531,0,1379.25781,25041.94336,170159.7969,1096408.375,0,1,2455.85547,6.56836,5.79492,0,0,0,0
936096888,500,0,14412.375,13260.84766,7850.78906,9728.73438,0,1155.48828,3.71875,3.00977,35668.29297,0,0,3437.01563,13.57227,11.9043,0,0,0,0
936111774,500,0,11232.88672,13092.58594,7803.30078,9250.60156,0,1699.38672,1.85938,0,23517.21875,0,0,3293.14844,5.92773,6.37891,0,0,0,0
936122864,6,0,10579.57422,52.82422,69.60156,26.46875,0,2068.85547,9.75781,10.0625,7441.49805,0,0,4317.64453,17.45703,9.97266,0,0,0,0
936130118,102,0,12689.85938,55.94922,89.10938,146.61328,0,1169.71484,23089.29883,67383.625,470289.1875,0,1,3541.19531,10.44531,12.03906,0,0,0,0
936133948,22,0,14062.03906,1253.45313,194.89063,57.74609,0,992.50391,19.68555,24.75195,4516.41016,0,0,2849.58203,162.38086,161.71875,0,0,0,0
936135950,22,0,15267.50391,1369.07031,207.82813,60.42188,0,1139.17969,32.74805,27.7168,0,0,0,3532.46094,187.39063,184.71875,0,0,0,0
936137652,500,0,15474.42188,12992.87109,7623.01172,9219.15625,0,1170.6875,15.10938,13.56641,913.70685,0,0,3103.53516,9.42383,7.68164,0,0,0,0
936138434,81,0,11602.46875,17970.375,4246.91016,1363.4375,0,900.33594,33.17773,29.01953,0,0,0,2715.00391,17494.10352,18730.35547,0,0,1,0
936150924,96,0,9379.96875,2157.40234,11364.64063,5492.69141,0,1099.28125,0,2.29102,0,0,0,3218.78516,25.7793,27.67188,0,0,0,0
936160442,374,0,12334.21094,693.50781,1789.64844,9434.84375,0,1021.28125,140.30469,140.69531,0,0,0,3925.125,7.01758,2.4707,0,0,0,0
936167456,102,0,8882.21094,71.12891,98.30859,165.53125,0,1554.10547,23775.04102,88583.73438,584061,0,1,2509.00391,6.58984,5.57031,0,0,0,0
936171974,71,0,13000.93359,57.59375,4915.36719,2142.65625,0,1009.16797,25322.41211,198076.3125,1264073.5,0,1,3954.73047,3.64258,4.80664,0,0,0,0
936182997,102,0,11351.10547,56.32813,94.21484,148.02344,0,1268.28125,23030.70508,69474.91406,460376.4063,0,1,3836.11328,8.49023,13.38672,0,0,0,0
936189939,0,1,19214.46094,59.36719,79.39453,27.55859,0,1053.70313,3.00391,7.45703,0,0,0,3373.85547,8.26758,7.54688,0,0,0,0
936190664,0,1,17979.04688,1436.91797,219.92969,63.81641,0,1165.12891,25.55469,27.44727,0,0,0,2661.07813,172.1543,172.63477,0,0,0,0
936195327,71,0,14559.99219,63.52734,5161.88672,2257.04297,0,1019.06641,24928.48047,194262.8438,1263288.625,0,1,3101.58594,5.35742,0,0,0,0,0
936198120,81,0,12819.99219,22831.42969,5200.15234,1705.13672,0,1111.20313,46.82031,48.24609,0,0,0,3564.70313,20547.30664,25995.79492,0,0,1,0
936202946,6,0,8526.07422,42.02344,56.46094,21.625,0,1627.73047,12.74219,11.81445,0,0,0,2610.5,3.82227,6.87305,0,0,0,0
936209960,6,0,11576.19922,52.38672,69.875,25.23047,0,1049.5625,5.9043,14.41992,0,0,0,3512.96875,6.94531,8.35547,0,0,0,0
936218265,71,0,12832.66016,59.96484,4967.69531,2187.49609,0,1037.77344,25466.97852,204162.9531,1328450,0,1,3362.09766,6.02344,15.94727,0,0,0,0
936227141,500,0,16418,13174.89844,7920.79688,9398.41797,0,931.52344,14.74023,20.16992,39522.41797,0,0,3344.07031,7.97461,4.22266,0,0,0,0
936227773,352,0,13755.23828,595.51953,1192.47266,2393.71484,0,966.05469,9540.30664,9588.125,105088.5469,0,0,2621.61719,2.26758,3.63867,0,0,0,0
936230900,102,0,9163.23438,51.07031,78.46484,128.57422,0,1437.15234,23246.22461,73328.85156,451270,0,1,3146.98047,3.51758,6.19922,0,0,0,0
936232868,153,0,14947.27344,66.13672,5228.33203,9973.57813,0,1162.36328,18.77344,13.79102,7211.53857,0,0,3328.8125,2059.96094,2064.87891,0,0,0,0
936242018,352,0,11192.91406,651.67188,1334.87891,2616.26563,0,950.46094,10514.74219,10521.64648,88831.92969,0,0,3451.99219,12.45703,8.71484,0,0,0,0
936246414,102,0,10321.94922,55.01172,88.78906,144.53125,0,1245.96484,23052.14453,67713.53125,470218.6875,0,1,3631.71094,12.69922,8.04102,0,0,0,0
936252934,378,0,11495.38672,1243.33203,368.01172,374.82031,0,1245.11328,859.56445,858.54688,14462.93652,0,0,3566.27344,11147.03516,11177.82031,0,0,0,0
936265287,102,0,10934.90625,64.73047,96.83203,160.375,0,1832.30469,23251.37305,74433.125,497531.75,0,1,3780.47656,6.82422,1.4375,0,0,0,0
936265975,153,0,10161.26563,59.625,5001.91797,9271.91406,0,1602.24219,14.98242,12.71289,0,0,0,3471.67188,1985.66016,1993.09375,0,0,0,0
936283141,0,1,17458.25781,13644.76563,8016.50781,9675.01172,0,969.98047,0.11523,3.05469,0,0,0,3015.90625,6.12305,8.04102,0,0,0,0
936285098,352,0,9499.98047,548.625,1119.79688,2223.41797,0,969.49609,9016.79102,9016.31445,91088.60156,0,0,3011.93359,6.15039,6.33398,0,0,0,0
936300310,22,0,13160.10938,1341.18359,214.375,60.12109,0,1057.92578,22.05078,24.70703,17342.0332,0,0,3728.03125,178.27539,182.60742,0,0,0,0
936300773,71,0,11619.51563,58.67188,4878.34766,2122.97656,0,1015.00781,24807.61133,170647.6406,1146929,0,1,3436.13281,8.16406,1.34766,0,0,0,0
936311554,71,0,12993.28125,57.33203,4858.83594,2113.94922,0,1018.96094,25263.07813,201948.7188,1308682.625,0,1,3759.14844,11.47461,9.20898,0,0,0,0
936311884,6,0,14655.08984,55.64453,64.48828,22.76172,0,1201.21094,0,0,0,0,0,3905.34375,12.94336,8.93945,0,0,0,0
936319313,22,0,15349.89453,1401.66406,221.14453,61.03516,0,1259.14063,32.76367,34.9043,25320.10352,0,0,4186.13281,211.21484,208.57227,0,0,0,0
936331263,6,0,12271.78125,55.95313,74.62891,29.38672,0,1013.78906,2.92969,0.98828,1254.04724,0,0,3661.38281,5.5625,3.9082,0,0,0,0
936343395,102,0,14356.07813,59.96484,94.56641,160.62891,0,1091.57422,23331.68945,72869.52344,489940.0313,0,1,4206.86719,10.34375,11.36523,0,0,0,0
936344295,374,0,15725.54688,756.41016,1857.26953,9657.48438,0,1179.82422,189.03516,189.30078,20260.98828,0,0,3790.96094,5.53711,0.58398,0,0,0,0
936349215,0,1,3749.82422,0,0,0,0,835.41406,16.51367,18.91211,0,0,0,1265,152.57031,159.78711,0,0,0,0
936352853,0,0,9857.23828,3.96875,66.01563,23.97266,0,1785.10547,0,0,4893.54395,0,0,3050.33203,0,0,0,0,0,0
936352985,22,0,12512.33984,1343.16406,208.35547,58.98828,0,761.84375,19.95508,16.39648,48779.06641,0,0,3776.37891,181.54688,187.9082,0,0,0,0
936354371,102,0,12760.19531,55.80078,92.07031,152.77344,0,1079.90234,22885.33008,67062.65625,415669.1563,0,1,3557.90625,4.76367,3.32422,0,0,0,0
936357102,102,0,16628.96094,67.03516,101.83984,171.3125,0,1156.66797,23305.22461,73025.53906,458371.1563,0,1,3110.22656,8.1582,10.96094,0,0,0,0
936366415,71,0,8793.51563,48.02344,4043.40234,1743.16016,0,1202.57813,24218.07813,167380.2031,1075025.125,0,1,2574.42969,4.16211,3.09961,0,0,0,0
936366669,71,0,12569.91016,58.51172,4966.23047,2147.90625,0,1051.46875,25182.56445,201730.8438,1345844.125,0,1,3828.69922,2.21094,6.10938,0,0,0,0
936370324,153,0,12808.44531,56.76172,4908.32813,9141.62109,0,1026.12891,6.37109,5.07617,0,0,0,4347.37109,1501.52734,1503.53516,0,0,0,0
936374033,0,1,17034.19922,750.09375,1514.57031,3025.5625,0,981.05469,10951.48633,11009.18359,63248.13672,0,0,3334.875,9.14063,12.30859,0,0,0,0
936378340,153,0,15990.79688,64.08203,5189.88672,9948.60156,0,1131.67578,19.42969,18.91211,0,0,0,3850.93359,1829.8125,1832.31836,0,0,0,0
936378631,96,0,16304.08594,2516.05078,14135.29297,7041.55078,0,1011.78125,0,0,0,0,0,3328.19141,32.36523,31.84961,0,0,0,0
936383279,102,0,15677.58203,56.60156,86.82813,148.5,0,993.50781,22723.9375,64661.71484,352537.5313,0,1,3471.87891,5.8418,3.59375,0,0,0,0
936397331,96,0,15563.75,2588.07813,13999.08984,7187.35156,0,1250.94922,3.33398,3.23438,18985.47852,0,0,2739.04297,30.33789,26.72852,0,0,0,0
936409257,6,0,15766.57813,56.89844,73.76172,29.51563,0,992.59766,9.83789,9.07422,10618.00879,0,0,3639.72656,10.32031,10.28711,0,0,0,0
936410419,500,0,11737.73438,12791.38281,7540,9163.4375,0,1156.98828,0,0,6129.19434,0,0,3377.76953,7.9668,6.69336,0,0,0,0
936415888,81,0,10930.01172,21700.80859,4960.6875,1588.90625,0,1504.41016,32.24805,32.88281,0,0,0,2589.82422,19164.87891,22050.80078,0,0,1,0
936417602,0,1,17774.29297,118.41016,171.78516,70.98828,0,1057.60547,3.82227,5.03125,0,0,0,2664.26563,7.2168,7.14258,0,0,0,0
936441527,500,0,9006.55078,10069.16797,6199.85156,7507.20703,0,1078.28125,0.51563,0.08984,0,0,0,2649.60547,2.9707,3.68359,0,0,0,0
936442680,374,0,11185.5625,687.07813,1708.45313,9413.42188,0,1160.44141,129.41992,132.02539,50260.00781,0,0,3501.59766,5.27734,8.08594,0,0,0,0
936448678,96,0,8935.125,2031.92188,11159.88281,5608.625,0,1347.88672,15.95703,16.57617,24501.44727,0,0,2863.88672,34.91211,33.10742,0,0,0,0
936451538,352,0,10566.65625,667.125,1339.66406,2650.55469,0,2018.64844,10003.69336,10051.98828,70879.73438,0,0,3753.375,5.49023,0.98828,0,0,0,0
936468613,81,0,10031.71484,21916.67969,5234.27344,1647.33594,0,1536.73047,32.15625,31.08594,0,0,0,2943.42969,20000.43359,24783.39844,0,0,1,0
936469010,500,0,14638.07031,13020.39063,7850.96094,9689.88672,0,1068.75,14.39453,12.12891,29628.01758,0,0,3712.78516,7.26367,10.42188,0,0,0,0
936471906,378,0,13277.07422,1225.83594,351.70313,366.92969,0,1190.71094,941.77344,951.31055,0,0,0,3731.04688,14119.52539,14162.38477,0,0,1,0
936479935,374,0,9984.98047,669.20313,1855.89063,13006.76953,0,1165.41797,169.13867,169.53516,22370.48633,0,0,3397.03125,6.82422,9.83789,0,0,0,0
936490956,378,0,10246.37109,1148.04297,330.68359,343.47656,0,1359.77344,950.04297,946.95313,0,0,0,3186.95703,13691.41602,13728.39453,0,0,1,0
936499361,378,0,12055.60938,1250.76953,356.66797,371.60156,0,1159.5625,840.44727,845.11523,0,0,0,3583.26172,14291.27734,14330.21289,0,0,1,0
936500824,96,0,9826.08203,2322.72656,12830.71875,6415.76563,0,1399.82031,2.56836,0.62891,0,0,0,2749.375,31.32617,33.01758,0,0,0,0
936502216,6,0,15652.35156,56.29297,77.09766,27.91016,0,1060.85547,6.99805,6.7832,0,0,0,3390.04688,7.11523,7.05273,0,0,0,0
936507565,378,0,8472.78516,910.28125,265.40234,270.35547,0,1582.24609,852.89844,850.55078,69591.96094,0,0,2953.88672,12277.90234,12313.13086,0,0,1,0
936548579,374,0,13201.47266,716.47656,1758.125,9514.01563,0,1218.08203,138.61523,136.02344,0,0,0,4050.27344,2.0625,2.65039,0,0,0,0
936548903,500,0,10549.88672,7650.71484,4524.79688,5264.51172,0,1358.45703,28.01953,26.63867,60764.57031,0,0,3340.70313,7.24609,8.71484,0,0,0,0
936551903,22,0,12244.29297,1241.76563,197.51563,55.92188,0,973.67969,26.84766,24.70703,0,0,0,3363.10547,165.66211,165.49219,0,0,0,0
936557308,96,0,12560.57813,2048.375,11586.12109,5798.99219,0,966.31641,3.37891,5.97461,43030.07422,0,0,3250.91016,24.80664,28.43555,0,0,0,0
936563166,352,0,10173.39844,656.32031,1355.35547,2642.17188,0,1454.91797,10222.29883,10228.2168,92391.70313,0,0,3610.32813,7.42969,8.13086,0,0,0,0
936572612,378,0,13204.21875,1175.53125,346.76563,356.56641,0,1062.03516,866.49609,860.74805,12016.16504,0,0,3245.91016,13796.19727,13836.9707,0,0,1,0
936574153,102,0,11587.70703,53.42969,78.81641,132.89453,0,980.17188,22840.16602,59109.77344,365528.7188,0,1,3069.85938,8.5293,8.89453,0,0,0,0
936578929,96,0,11432.41016,2415.23828,13589.50781,6928.63672,0,1228.37109,0,0,0,0,0,3219.95313,29.18164,27.94141,0,0,0,0
936579773,500,0,8170.62109,9747.28906,5919.21484,7005.71484,0,978.58203,17.80664,21.42773,0,0,0,2930.44531,10.38867,6.28906,0,0,0,0
936580937,102,0,11984.65234,57.84375,87.79688,146.125,0,1018.99219,22429.24414,74219.25,450635.3125,0,1,3286.30859,4.48438,4.94141,0,0,0,0
936591686,378,0,12335.98828,1071.33203,313.10938,320.37109,0,1494.21875,725.81055,728.94727,8533.04102,0,0,3068.68359,9640.34766,9669.56836,0,0,0,0
936597211,22,0,9712.6875,1136.26172,178.90234,51.60547,0,1005.68359,27.98633,26.99805,0,0,0,3038.14063,191.22852,186.69531,0,0,0,0
936616993,352,0,16344.38281,695.57813,1443.82422,2831.28906,0,1003.40234,9198.84766,9199.23633,24933.77148,0,0,3676.78516,12.61914,11.45508,0,0,0,0
936621740,352,0,16460.72656,719.54297,1434.79297,2885.71094,0,1118.50391,9061.06055,9107.37109,39313.92188,0,0,3180.95703,9.42969,11.45508,0,0,0,0
936624182,22,0,16596.96094,1434.79297,226.34766,62.73438,0,942.20703,33.85156,31.49023,45869.30859,0,0,3483.94922,194.57227,194.4668,0,0,0,0
936626630,81,0,15066.64453,23663.75,5728.51172,1836.96484,0,899.39063,24.38477,19.18164,16695.08008,0,0,3655.07422,19532.16016,23391.58398,0,0,1,0
936632402,71,0,11472.83984,56.08594,4621.57031,2011.70703,0,947.79688,24935.9707,192459.7344,1227470.125,0,1,3513.625,0.36133,4.94141,0,0,0,0
936633466,378,0,11019.98438,1152.57031,344.29688,348.67188,0,1370.98047,801.69141,796.86914,47390.10938,0,0,3419.01172,12462.8457,12500.32031,0,0,1,0
936633709,6,0,12359.85547,49.43359,60.98828,21.44531,0,996.56641,0,0,23440.56641,0,0,3182.38672,5.47656,6.28906,0,0,0,0
936650840,352,0,10775.12891,667.38281,1369.05469,2678.98047,0,1541.28516,10213.74609,10209.97852,95142.02344,0,0,3952.78516,0,0,0,0,0,0
936680502,102,0,8046.35156,50.42969,72.03125,117.21094,0,1297.41797,23108.31836,65597.61719,456930.0625,0,1,2310.28125,3.20898,2.02148,0,0,0,0
936688051,81,0,10920.58594,22131.51172,5273.17578,1674.83984,0,1252.73438,37.53711,38.18359,0,0,0,3386.86328,20666.43164,26355.34961,0,0,1,0
936689077,378,0,10106.50391,910.44531,269.51172,273.08594,0,984.26563,673.91602,675.04102,36247.79297,0,0,3090.08984,10213.52734,10241.55859,0,0,0,0
936702607,374,0,8685.45313,403.53906,1049.26172,5487.33594,0,803.96875,93.71875,100.31055,0,0,0,2541.90234,6.06445,11.41016,0,0,0,0
936706121,96,0,16464.22266,2558.66406,14369.26563,7173.74609,0,1061.15234,14.45508,18.77734,32951.70313,0,0,3801.89453,31.125,31.04102,0,0,0,0
936720317,71,0,14313.52344,56.76563,4615.41406,2009.63672,0,917.80469,25041.82422,186279.375,1180739.125,0,1,3066.57422,8.01758,10.28711,0,0,0,0
936740988,6,0,9853.75391,42.78125,58.25781,22.43359,0,886.33203,9.7168,10.37695,0,0,0,3228.02734,8.81641,10.82617,0,0,0,0
936742510,22,0,15325.17578,1316.15625,209.14063,56.71094,0,882.62109,27.18555,28.30078,0,0,0,3427.875,186.70508,191.63672,0,0,0,0
936753434,6,0,13481.24219,56.36719,74.14063,30.32031,0,2147.17188,5.72852,2.56055,54092.67188,0,0,3330.30078,10.51172,15.22852,0,0,0,0
936758788,96,0,12071.23047,2272.60938,12206.69141,6153.54688,0,1016.04297,15.9668,12.30859,0,0,0,3340.91406,29.72461,24.70703,0,0,0,0
936760652,500,0,13220.33594,13246.86719,7972.94141,9515.8125,0,1236.08203,16.16211,15.54297,58.25648,0,0,3705.19922,8,10.82617,0,0,0,0
936762924,352,0,14488.03516,624.41406,1243.35156,2509.65625,0,1173.87891,9027.86914,9027.32031,25313.97266,0,0,3021.14844,8.25781,2.38086,0,0,0,0
